Wavelength (nm)	0.5M HCl	0.75M HCl	1M HCl	1.5M HCl	2M HCl	2.5M HCl	3M HCl	3.5M HCl	4M HCl	4.5M HCl	5M HCl	6M HCl	7M HCl	8M HCl
732,9990234	0,002761214273	0,002472065389	0,002459673677	0,001931265113	0,001842817524	0,001996429404	0,001319131232	0,001015891321	0,001928378944	0,001386047457	0,0009044390754	-0,00002743826008	0,0004660161794	-0,0002307897375
732,0036011	0,00320738554	0,002883828012	0,002879919251	0,002319716616	0,002320939908	0,002728469204	0,001974403393	0,001305214362	0,002254477935	0,001931733103	0,001406874857	0,0003465183545	0,0009238166385	0,00009925814084
731,0078125	0,003075947054	0,002958283294	0,002844768111	0,00235802657	0,002401962178	0,002768586855	0,00198306283	0,00153297733	0,002467249287	0,001858207514	0,00163619814	0,0007014287403	0,001084836898	0,0003709748853
730,0117188	0,003231299575	0,002953539835	0,003029675456	0,002652542666	0,002594076563	0,00293876254	0,00210137316	0,001914780587	0,002664940199	0,002100462792	0,001980540343	0,001234909869	0,001562930411	0,0006857686094
729,0151978	0,003359315684	0,003086818382	0,002966571366	0,002623608336	0,002417111769	0,003232499352	0,002294837963	0,00179935433	0,002728234744	0,002468602965	0,001948790392	0,001324479934	0,001639680006	0,0007759256987
728,0184326	0,00358124217	0,003174633021	0,003099071793	0,002789897379	0,002901287517	0,003096803557	0,002380748745	0,002186725382	0,002960680984	0,002487868303	0,002262362279	0,001338657108	0,002189509105	0,001059302129
727,0212402	0,003704609582	0,003190148622	0,003193460172	0,00302010891	0,002943166997	0,003340116004	0,002456341404	0,00200173445	0,003171243239	0,002515439875	0,002448870102	0,001677618129	0,002381321276	0,001312042819
726,0237427	0,003581712022	0,003179822117	0,00312423124	0,002895710757	0,002898290521	0,00325440662	0,002433328889	0,002243159106	0,003073366126	0,002815925051	0,002467014827	0,001839152072	0,002363908803	0,001510429429
725,0259399	0,00327414996	0,003163107671	0,003214687575	0,002914160956	0,002626629313	0,003325925674	0,002370649949	0,002085974673	0,002992531285	0,002632515039	0,002303868067	0,001963221934	0,002329033567	0,001554045593
724,027771	0,003707011696	0,003410240402	0,003369646147	0,003136981046	0,003121702233	0,003702703863	0,002720941091	0,002384106396	0,003185480833	0,00311802607	0,002715731505	0,002217972418	0,002735945396	0,001694613369
723,0292358	0,003756488906	0,002984607592	0,003255032469	0,002692262409	0,003034914844	0,003391377861	0,002667779103	0,002445069375	0,003322769422	0,002796879737	0,002547335578	0,002187583828	0,00262048305	0,001826258376
722,0303345	0,003739595413	0,003167175455	0,003309570719	0,003203630447	0,003165506525	0,003646602156	0,002996962285	0,002805737779	0,003278714372	0,003326290753	0,002695596544	0,002246515593	0,002920207102	0,002234286396
721,031189	0,003598024836	0,003462684574	0,003364376491	0,003267629538	0,003094796091	0,003737846157	0,003073235741	0,002537336899	0,003638979746	0,003194998717	0,002906082431	0,002499870257	0,002918930026	0,002183082979
720,0316162	0,003701711772	0,003734843573	0,003872697707	0,003423520364	0,00337551604	0,00380403921	0,003207046539	0,002871580655	0,003968638834	0,003335159738	0,00298536336	0,002966831904	0,003348489758	0,00240539806
719,0317383	0,00382179697	0,003807616886	0,00350941997	0,003376898589	0,003289669054	0,003894767724	0,003211610252	0,003067917656	0,004009027965	0,003415510757	0,003174554789	0,002746131038	0,003231690964	0,002624754095
718,0314941	0,003947244491	0,003995730076	0,003824356245	0,003649499733	0,003474243917	0,004229744431	0,003439801512	0,002938502003	0,004023136105	0,003724504262	0,003197580576	0,002991827438	0,003617992857	0,002725265222
717,0309448	0,004072100855	0,003446820192	0,003603323596	0,003546817228	0,003457700834	0,004266707227	0,00337147247	0,002953018527	0,004011379555	0,003993614111	0,003232056042	0,003039919771	0,003423494287	0,002738029463
716,0300293	0,004247833509	0,004033979028	0,004176528193	0,003806572407	0,004114642274	0,004727513064	0,004071943928	0,003252085298	0,004349008668	0,004263256211	0,003643417498	0,003252789611	0,004102255683	0,003352480941
715,0288086	0,004127420951	0,004010909237	0,003952024505	0,003746514674	0,003876772011	0,004079626407	0,003742389148	0,003348776605	0,00463676732	0,004247833509	0,003768343246	0,003549844492	0,003926686477	0,00309198047
714,0272217	0,004185519181	0,003967541736	0,004121018574	0,003681374481	0,004087047186	0,004471574444	0,003677771892	0,003399360925	0,004349557683	0,00404194789	0,003524477594	0,003267499153	0,003942124546	0,003423207439
713,0253296	0,004003280308	0,0038001223	0,003996174317	0,00376604544	0,003970258869	0,004291856196	0,003486221191	0,003176693106	0,004108265974	0,004105574451	0,003601626959	0,003133904422	0,003703800263	0,002967822365
712,0230713	0,004396859091	0,004111480433	0,004648488946	0,004146524705	0,004126245156	0,005084739998	0,004041373264	0,003921331838	0,004545151256	0,004419975914	0,003994293045	0,003632375738	0,004405619111	0,003558639903
711,0204468	0,004537199158	0,004322104622	0,004447618034	0,004380071536	0,004139207304	0,004915423226	0,004187296145	0,003942986485	0,005096525885	0,004546459299	0,004286104348	0,00400615437	0,004355493002	0,004037819803
710,0175781	0,004738504533	0,004248094745	0,00456291344	0,004204651341	0,004357035272	0,005002063233	0,003954010084	0,003829318099	0,005249773618	0,004641607869	0,004255518783	0,00405119732	0,004606627859	0,00388930901
709,0142822	0,004724634346	0,004724582192	0,004656783305	0,004609270021	0,004534609616	0,005072744563	0,004425153602	0,004076281562	0,005176234059	0,004877567757	0,004534112755	0,004199267365	0,004668636248	0,003895708127
708,0106812	0,004832988139	0,00421278039	0,004602572881	0,004132255912	0,004526161123	0,005076306406	0,004100609571	0,003720849054	0,004846808966	0,004988525528	0,004398820456	0,004219341092	0,004517607391	0,004126009997
707,0067749	0,004968363326	0,004791475367	0,004745517857	0,004966242705	0,005004184321	0,005461265333	0,004518836737	0,00400884496	0,005270236637	0,005271232221	0,004810948856	0,004394898191	0,004851939622	0,004220700357
706,0025024	0,005060121417	0,00477564102	0,005006410182	0,004872777034	0,004902778193	0,005500220228	0,00482455967	0,004453449976	0,00547901215	0,005282840226	0,004882331938	0,004449815024	0,005056219175	0,004547060933
704,9979248	0,004740571603	0,004546511453	0,004729188047	0,004770589992	0,004856442101	0,005464909133	0,004528541118	0,004258969333	0,005360066425	0,005308021791	0,004846835043	0,004451619461	0,005031654146	0,004213198554
703,992981	0,004850002471	0,004933383316	0,004748710897	0,004875970539	0,004837804474	0,005465433002	0,004662827589	0,004565685987	0,005355716217	0,005447581876	0,004763601813	0,004479420371	0,005337764509	0,004164061509
702,9877319	0,00496205315	0,004812126514	0,00498674484	0,005040662829	0,005358022172	0,005621066317	0,004961058032	0,004583762959	0,005395526532	0,005365045741	0,004943306092	0,004552475642	0,005186581984	0,004481146578
701,9821777	0,005120806396	0,0050946665	0,005098044872	0,005223573651	0,005251633935	0,005815974437	0,0051139961	0,004871860612	0,006040761247	0,005843758117	0,005152527243	0,00458962284	0,005397754256	0,004682870582
700,9761963	0,005323823076	0,005015130155	0,005185665097	0,005136862863	0,00538824033	0,00607900694	0,004982345738	0,004851861391	0,005943914875	0,005784099922	0,005198973231	0,004916182254	0,005543268751	0,004908590112
699,9699707	0,005479405168	0,005131807178	0,005278569181	0,005218517035	0,005180897191	0,006037348881	0,005057999864	0,004912019707	0,005872540642	0,005741315894	0,00526439352	0,00486196531	0,005606066901	0,004867803305
698,9633789	0,00560365431	0,005479510408	0,005281975493	0,005407347344	0,00557001261	0,006173467729	0,005261511542	0,005054516718	0,006181160919	0,005939899944	0,005438905675	0,005253258161	0,005814216565	0,005058130715
697,9564819	0,005552104674	0,005163267255	0,005595263094	0,005681016482	0,005689540412	0,006223988254	0,005589074921	0,005123818293	0,006255947519	0,006215690635	0,005618496332	0,005115174688	0,005704568699	0,00522480486
696,9492188	0,005445248913	0,00552040711	0,005997663364	0,005735151935	0,006055880804	0,006457893178	0,005608479027	0,00548671931	0,006491288543	0,006544211414	0,005760307424	0,00536585832	0,006065645721	0,005428971257
695,9416504	0,00583420787	0,00568560604	0,006028424483	0,005757946521	0,006040393841	0,006830720231	0,00570346741	0,005838143639	0,00664006127	0,006534251384	0,005935832392	0,005736988038	0,006129884161	0,00561718503
694,9337769	0,005572922993	0,005770406686	0,006106125191	0,006455318537	0,00598750636	0,007084659301	0,006077878177	0,00573887676	0,006759805139	0,006581213791	0,006266819779	0,005500587169	0,00634556124	0,005589835346
694,0695801	0,006324863527	0,006147211883	0,006450667977	0,006660012063	0,00656042574	0,007382715587	0,006525421981	0,00598467188	0,006768192165	0,006862040609	0,006178115495	0,00569237303	0,006498803385	0,005952784792
